,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
83,41,1,keypoint,14.0619,-1.32257,36.7261,VID_20220324_131950_F-1.png,1185,489,0.0,0.0,0.0,1183.56,488.882,1.44624,1142.18,494.748,,
84,42,0,keypoint,16.0388,-1.2342,36.801,VID_20220324_131950_F0.png,1649,487,0.0,0.0,0.0,1632.83,487.808,16.1857,1591.22,490.796,,
85,42,1,keypoint,16.0388,-1.2342,36.801,VID_20220324_131950_F-1.png,1262,482,0.0,0.0,0.0,1259.1,482.55,2.94744,1216.32,488.512,,
86,43,0,keypoint,16.1281,-3.28153,37.183,VID_20220324_131950_F0.png,1646,406,0.0,0.0,0.0,1629.65,409.384,16.7011,1589.17,417.07,,
87,43,1,keypoint,16.1281,-3.28153,37.183,VID_20220324_131950_F-1.png,1266,401,0.0,0.0,0.0,1262.63,401.582,3.42161,1220.61,409.124,,
88,44,0,keypoint,14.3982,-8.74565,37.5374,VID_20220324_131950_F0.png,1567,195,0.0,0.0,0.0,1552.57,201.942,16.0133,1517.6,221.765,,
89,44,1,keypoint,14.3982,-8.74565,37.5374,VID_20220324_131950_F-1.png,1190,204,0.0,0.0,0.0,1186.75,208.013,5.16637,1147.83,219.427,,
90,45,0,keypoint,14.2921,-6.65232,37.8169,VID_20220324_131950_F0.png,1557,279,0.0,0.0,0.0,1543.91,283.749,13.9292,1507.08,299.743,,
91,45,1,keypoint,14.2921,-6.65232,37.8169,VID_20220324_131950_F-1.png,1199,286,0.0,0.0,0.0,1196.26,288.624,3.79034,1156.99,298.399,,
92,46,0,keypoint,16.2499,-6.54704,37.9527,VID_20220324_131950_F0.png,1638,283,0.0,0.0,0.0,1621.06,288.627,17.8479,1583.52,302.74,,
93,46,1,keypoint,16.2499,-6.54704,37.9527,VID_20220324_131950_F-1.png,1275,274,0.0,0.0,0.0,1270.55,277.109,5.42698,1229.99,286.942,,
94,47,0,keypoint,16.3623,-8.63369,37.7583,VID_20220324_131950_F0.png,1648,200,0.0,0.0,0.0,1629.02,208.146,20.653,1593.04,225.861,,
95,47,1,keypoint,16.3623,-8.63369,37.7583,VID_20220324_131950_F-1.png,1268,190,0.0,0.0,0.0,1263.0,194.786,6.92212,1222.84,206.223,,
96,48,0,keypoint,14.5357,-11.4494,37.2591,VID_20220324_131950_F0.png,1580,85,0.0,0.0,0.0,1562.64,95.4397,20.2595,1530.25,119.243,,
97,48,1,keypoint,14.5357,-11.4494,37.2591,VID_20220324_131950_F-1.png,1180,97,0.0,0.0,0.0,1176.16,103.825,7.83212,1137.87,117.264,,
98,49,0,keypoint,14.4346,-9.36078,37.4757,VID_20220324_131950_F0.png,1570,170,0.0,0.0,0.0,1555.03,177.866,16.9102,1520.64,198.676,,
99,49,1,keypoint,14.4346,-9.36078,37.4757,VID_20220324_131950_F-1.png,1188,180,0.0,0.0,0.0,1184.55,184.323,5.52782,1145.77,196.204,,
100,50,0,keypoint,16.3958,-9.22982,37.6561,VID_20220324_131950_F0.png,1652,176,0.0,0.0,0.0,1632.19,184.566,21.5801,1596.65,203.238,,
101,50,1,keypoint,16.3958,-9.22982,37.6561,VID_20220324_131950_F-1.png,1265,165,0.0,0.0,0.0,1259.93,170.819,7.716,1219.86,182.727,,
102,51,0,keypoint,0.0,0.0,0.0,VID_20220324_131950_F0.png,1662,91,0.0,0.0,0.0,,,-1.0,,,,
103,51,1,keypoint,0.0,0.0,0.0,VID_20220324_131950_F-1.png,1257,78,0.0,0.0,0.0,-1622.95,641.88,-1.0,-1706.65,672.595,,
104,52,0,val_1,-8.74396,4.40939,31.1506,VID_20220324_131950_F0.png,529,741,0.0,0.0,0.0,532.262,738.759,3.95726,576.289,718.042,2.08432,
105,52,1,val_1,-8.74396,4.40939,31.1506,VID_20220324_131950_F-1.png,449,749,0.0,0.0,0.0,453.32,747.039,4.74427,420.216,745.577,2.08432,
106,53,0,val_1,-8.7149,6.46249,30.7923,VID_20220324_131950_F0.png,525,840,0.0,0.0,0.0,528.695,836.685,4.96419,568.763,808.959,,
107,53,1,val_1,-8.7149,6.46249,30.7923,VID_20220324_131950_F-1.png,442,816,0.0,0.0,0.0,446.69,812.65,5.76343,413.509,808.61,,
108,54,0,keypoint,-7.40646,6.73597,32.2519,VID_20220324_131950_F0.png,608,838,0.0,0.0,0.0,610.683,835.225,3.85951,645.915,805.325,,
109,54,1,keypoint,-7.40646,6.73597,32.2519,VID_20220324_131950_F-1.png,511,819,0.0,0.0,0.0,514.818,815.544,5.15024,481.824,811.651,,
110,55,0,keypoint,-7.43196,4.67006,32.5974,VID_20220324_131950_F0.png,611,743,0.0,0.0,0.0,613.22,741.216,2.84781,653.117,717.822,,
111,55,1,keypoint,-7.43196,4.67006,32.5974,VID_20220324_131950_F-1.png,517,752,0.0,0.0,0.0,520.446,749.95,4.00931,487.538,748.447,,
112,56,0,val_2,-8.62535,1.74441,31.4902,VID_20220324_131950_F0.png,540,616,0.0,0.0,0.0,542.697,615.274,2.79265,590.505,606.251,,2.10189
113,56,1,val_2,-8.62535,1.74441,31.4902,VID_20220324_131950_F-1.png,457,665,0.0,0.0,0.0,460.979,663.731,4.17633,428.169,665.59,,2.10189
114,57,0,val_2,-8.75637,3.82926,31.2575,VID_20220324_131950_F0.png,530,713,0.0,0.0,0.0,533.127,711.464,3.48346,578.15,693.092,,
115,57,1,val_2,-8.75637,3.82926,31.2575,VID_20220324_131950_F-1.png,451,731,0.0,0.0,0.0,455.26,728.714,4.83498,422.223,727.977,,
116,58,0,keypoint,-7.38784,4.08677,32.6708,VID_20220324_131950_F0.png,614,717,0.0,0.0,0.0,616.08,715.165,2.77349,657.219,693.93,,
117,58,1,keypoint,-7.38784,4.08677,32.6708,VID_20220324_131950_F-1.png,519,733,0.0,0.0,0.0,522.327,731.694,3.57421,489.442,730.869,,
118,59,0,keypoint,-7.33667,2.01895,32.9715,VID_20220324_131950_F0.png,620,624,0.0,1.13579,1.15602,621.632,623.641,1.67111,666.548,612.107,,
119,59,1,keypoint,-7.33667,2.01895,32.9715,VID_20220324_131950_F-1.png,525,669,0.0,1.61128,1.60989,528.052,667.492,3.40417,495.442,669.031,,
120,60,0,baya,1.31027,1.30367,39.051,VID_20220324_131950_F0.png,1015,584,24.7713,0.282245,0.273382,1014.95,583.725,0.279433,987.067,557.838,,
121,60,1,baya,1.31027,1.30367,39.051,VID_20220324_131950_F-1.png,868,621,24.088,0.153827,0.152361,868.024,621.195,0.196583,834.982,623.613,,
122,61,0,baya,0.53887,0.874775,38.4179,VID_20220324_131950_F0.png,985,568,15.3244,1.68081,1.64587,984.957,568.512,0.514249,963.988,536.748,,
123,61,1,baya,0.53887,0.874775,38.4179,VID_20220324_131950_F-1.png,834,611,10.9692,1.69535,1.70202,834.053,610.278,0.723543,801.063,613.061,,
