,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
48,24,0,val_2,2.68591,4.40082,42.0779,VID_20220324_124708_F0.png,1062,686,0.0,0.0,0.0,1061.46,685.78,0.58554,1042.44,656.705,,2.09701
49,24,1,val_2,2.68591,4.40082,42.0779,VID_20220324_124708_F-1.png,1168,696,0.0,0.0,0.0,1166.34,694.465,2.26046,1197.17,690.462,,2.09701
50,25,0,val_2,2.43066,6.47992,41.9796,VID_20220324_124708_F0.png,1053,759,0.0,0.0,0.0,1052.35,757.117,1.99318,1039.5,725.149,,
51,25,1,val_2,2.43066,6.47992,41.9796,VID_20220324_124708_F-1.png,1169,757,0.0,0.0,0.0,1166.93,755.785,2.40236,1197.55,750.236,,
52,26,0,keypoint,4.14148,6.64456,41.0416,VID_20220324_124708_F0.png,1120,769,0.0,0.0,0.0,1118.41,767.923,1.9224,1098.61,738.286,,
53,26,1,keypoint,4.14148,6.64456,41.0416,VID_20220324_124708_F-1.png,1229,758,0.0,0.0,0.0,1225.8,754.813,4.51891,1256.18,749.003,,
54,27,0,keypoint,4.40843,4.55196,41.1829,VID_20220324_124708_F0.png,1129,695,0.0,0.0,0.0,1127.83,694.298,1.36251,1101.89,669.298,,
55,27,1,keypoint,4.40843,4.55196,41.1829,VID_20220324_124708_F-1.png,1227,695,0.0,0.0,0.0,1224.32,693.301,3.17203,1254.91,689.121,,
56,28,0,keypoint,-3.28281,7.08222,42.3614,VID_20220324_124708_F0.png,844,777,0.0,0.0,0.0,844.381,775.501,1.54646,859.629,744.804,,
57,28,1,keypoint,-3.28281,7.08222,42.3614,VID_20220324_124708_F-1.png,1024,807,0.0,0.0,0.0,1023.28,805.308,1.83918,1055.93,799.248,,
58,29,0,keypoint,-3.26723,9.20291,42.2028,VID_20220324_124708_F0.png,844,851,0.0,0.0,0.0,844.5,848.424,2.62374,856.677,816.42,,
59,29,1,keypoint,-3.26723,9.20291,42.2028,VID_20220324_124708_F-1.png,1033,874,0.0,0.0,0.0,1031.87,870.845,3.35,1064.17,863.318,,
60,30,0,keypoint,-1.30494,9.15628,42.2154,VID_20220324_124708_F0.png,916,849,0.0,0.0,0.0,915.933,846.748,2.25296,921.066,813.136,,
61,30,1,keypoint,-1.30494,9.15628,42.2154,VID_20220324_124708_F-1.png,1082,859,0.0,0.0,0.0,1080.38,855.623,3.74726,1111.83,848.177,,
62,31,0,keypoint,-1.30786,7.06075,42.3958,VID_20220324_124708_F0.png,916,776,0.0,0.0,0.0,916.029,774.581,1.41931,922.628,741.339,,
63,31,1,keypoint,-1.30786,7.06075,42.3958,VID_20220324_124708_F-1.png,1073,794,0.0,0.0,0.0,1071.9,792.307,2.02076,1103.69,786.328,,
64,32,0,keypoint,-6.07203,-8.99756,40.7217,VID_20220324_124708_F0.png,733,217,0.0,0.0,0.0,734.381,219.188,2.58752,755.48,248.363,,
65,32,1,keypoint,-6.07203,-8.99756,40.7217,VID_20220324_124708_F-1.png,943,294,0.0,0.0,0.0,942.807,295.618,1.6294,978.715,300.996,,
66,33,0,keypoint,-6.11621,-6.95555,41.1364,VID_20220324_124708_F0.png,734,292,0.0,0.0,0.0,735.04,293.529,1.84934,759.696,319.694,,
67,33,1,keypoint,-6.11621,-6.95555,41.1364,VID_20220324_124708_F-1.png,938,366,0.0,0.0,0.0,937.945,366.412,0.415914,973.718,370.252,,
68,34,0,keypoint,-4.1388,-6.89731,41.046,VID_20220324_124708_F0.png,808,294,0.0,0.0,0.0,808.534,295.029,1.15927,827.788,324.971,,
69,34,1,keypoint,-4.1388,-6.89731,41.046,VID_20220324_124708_F-1.png,996,366,0.0,0.0,0.0,995.758,366.75,0.788122,1030.59,370.719,,
70,35,0,keypoint,-4.11829,-8.93328,40.6228,VID_20220324_124708_F0.png,807,218,0.0,0.0,0.0,807.696,220.685,2.7742,823.526,252.727,,
71,35,1,keypoint,-4.11829,-8.93328,40.6228,VID_20220324_124708_F-1.png,1001,297,0.0,0.0,0.0,1000.6,297.945,1.02452,1035.55,303.459,,
