,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
22,11,0,baya,-21.1381,-5.30796,53.0515,VID_20220217_111735_F0.png,346,390,23.3645,0.0685407,0.0664118,351.406,392.472,5.9444,379.487,399.052,,
23,11,1,baya,-21.1381,-5.30796,53.0515,VID_20220217_111735_F3.png,356,377,0.0,0.0,0.0,361.535,377.756,5.58591,389.8,386.202,,
24,12,0,baya,-53.502,-11.6661,124.529,VID_20220217_111735_F0.png,294,399,21.2182,0.0,0.0,303.5,401.603,9.85034,315.551,404.056,,
25,12,1,baya,-53.502,-11.6661,124.529,VID_20220217_111735_F3.png,321,385,0.0,0.0,0.0,324.125,385.795,3.22449,336.125,388.783,,
26,13,0,baya,0.0,0.0,0.0,VID_20220217_111735_F0.png,551,438,22.6748,0.0,0.0,,,-1.0,,,,
27,13,1,baya,0.0,0.0,0.0,VID_20220217_111735_F3.png,530,428,0.0,0.0,0.0,947.129,190.829,479.84,943.232,-737.467,,
28,14,0,baya,-4.61021,-0.717459,17.4908,VID_20220217_111735_F0.png,559,481,22.0276,0.0773262,0.0811924,558.557,477.084,3.94087,645.33,489.685,,
29,14,1,baya,-4.61021,-0.717459,17.4908,VID_20220217_111735_F3.png,548,469,0.0,0.0,0.0,553.24,473.223,6.72998,643.877,502.58,,
30,15,0,val_1,-0.818108,0.0732579,10.9558,VID_20220217_111735_F0.png,847,545,0.0,0.0,0.0,848.715,545.46,1.77594,988.355,533.792,,
31,15,1,val_1,-0.818108,0.0732579,10.9558,VID_20220217_111735_F3.png,870,557,0.0,0.0,0.0,868.485,556.664,1.55189,978.736,668.682,,
32,16,0,val_2,-1.61562,0.0655988,12.8672,VID_20220217_111735_F0.png,770,543,0.0,0.123696,0.145457,770.552,543.184,0.582196,889.826,538.665,,1.42557
33,16,1,val_2,-1.61562,0.0655988,12.8672,VID_20220217_111735_F3.png,782,549,0.0,0.0,0.0,781.831,548.807,0.256011,902.58,605.818,,1.42557
34,17,0,baya,-5.65066,-1.81157,17.2895,VID_20220217_111735_F0.png,459,389,23.72,0.175269,0.220811,461.412,385.699,4.08884,546.01,411.007,,
35,17,1,baya,-5.65066,-1.81157,17.2895,VID_20220217_111735_F3.png,436,372,0.0,0.0,0.0,441.805,377.727,8.15397,529.779,416.366,,
36,18,0,cal_2,-2.80702,0.0799443,15.9339,VID_20220217_111735_F0.png,692,543,0.0,0.122918,0.136856,692.823,543.068,0.825899,789.181,540.507,,
37,18,1,cal_2,-2.80702,0.0799443,15.9339,VID_20220217_111735_F3.png,700,543,0.0,0.0,0.0,700.573,542.86,0.589945,802.751,570.443,,
38,19,0,baya,-7.53391,-2.63696,21.7752,VID_20220217_111735_F0.png,428,362,22.8501,0.0393866,0.0399564,431.983,362.307,3.99464,498.561,384.052,,
39,19,1,baya,-7.53391,-2.63696,21.7752,VID_20220217_111735_F3.png,414,347,0.0,0.0,0.0,419.051,350.177,5.96761,487.436,380.443,,
40,20,0,baya,-10.3739,-3.09981,26.9301,VID_20220217_111735_F0.png,367,371,21.2722,0.0,0.0,371.727,370.897,4.72793,426.375,386.135,,
41,20,1,baya,-10.3739,-3.09981,26.9301,VID_20220217_111735_F3.png,358,356,0.0,0.0,0.0,364.021,359.615,7.02241,420.084,380.221,,
