,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
167,83,1,keypoint,-8.55196,3.30026,34.6522,VID_20220324_104605_F-1.png,561,681,0.0,1.26771,1.25912,563.519,680.545,2.55971,533.042,677.465,,
168,84,0,baya,0.409031,-0.274188,38.0165,VID_20220324_104605_F0.png,980,525,28.6728,1.44529,1.46708,979.939,525.539,0.542669,946.378,546.532,,
169,84,1,baya,0.409031,-0.274188,38.0165,VID_20220324_104605_F-1.png,826,561,21.7975,1.19533,1.19243,826.055,560.305,0.697012,793.538,561.518,,
170,85,0,baya,2.72143,0.536359,38.9636,VID_20220324_104605_F0.png,1071,555,27.7203,0.0,,1070.69,555.607,0.67945,1032.02,548.494,,
171,85,1,baya,2.72143,0.536359,38.9636,VID_20220324_104605_F-1.png,903,581,21.8073,0.0,,903.021,580.222,0.777992,869.877,580.861,,
172,86,0,baya,0.0,0.0,0.0,VID_20220324_104605_F0.png,1069,593,25.734,4.94658e-43,1.1350499999999999e-43,,,-1.0,,,,
173,86,1,baya,0.0,0.0,0.0,VID_20220324_104605_F-1.png,912,616,17.4187,2.87224e-41,1.1350499999999999e-43,-1444.67,475.202,-1.0,-1523.15,497.253,,
174,87,0,baya,0.0,0.0,0.0,VID_20220324_104605_F0.png,942,602,25.6478,0.0,0.0,,,-1.0,,,,
175,87,1,baya,0.0,0.0,0.0,VID_20220324_104605_F-1.png,808,621,19.7699,0.0,0.0,-1444.67,475.202,-1.0,-1523.15,497.253,,
0,0,0,cal_1,-10.3395,0.109125,32.0378,VID_20220324_104640_F0.png,464,541,0.0,0.0,0.0,467.707,540.758,3.71519,515.648,540.286,,
1,0,1,cal_1,-10.3395,0.109125,32.0378,VID_20220324_104640_F-1.png,491,579,0.0,0.0,0.0,494.314,578.749,3.32321,461.071,576.647,,
2,1,0,cal_2,-10.3807,2.208,31.9828,VID_20220324_104640_F0.png,461,636,0.0,0.0,0.0,464.876,634.827,4.04972,511.851,625.503,,
3,1,1,cal_2,-10.3807,2.208,31.9828,VID_20220324_104640_F-1.png,489,645,0.0,0.0,0.0,492.456,644.161,3.55609,459.381,639.2,,
4,2,0,keypoint,-8.97896,2.28668,33.4133,VID_20220324_104640_F0.png,548,635,0.0,0.0,0.0,550.656,633.965,2.85042,595.203,623.379,,
5,2,1,keypoint,-8.97896,2.28668,33.4133,VID_20220324_104640_F-1.png,559,645,0.0,0.0,0.0,561.47,644.393,2.5437,528.552,639.818,,
6,3,0,keypoint,-8.88531,0.166178,33.3682,VID_20220324_104640_F0.png,552,543,0.0,0.0,0.0,554.408,543.014,2.40837,600.432,542.211,,
7,3,1,keypoint,-8.88531,0.166178,33.3682,VID_20220324_104640_F-1.png,559,579,0.0,0.0,0.0,561.374,578.486,2.4286,528.257,576.564,,
8,4,0,keypoint,-10.1948,-5.37071,32.0581,VID_20220324_104640_F0.png,471,293,0.0,0.0,0.0,474.954,295.757,4.82023,517.344,316.596,,
9,4,1,keypoint,-10.1948,-5.37071,32.0581,VID_20220324_104640_F-1.png,493,410,0.0,0.0,0.0,496.411,410.575,3.45897,463.972,415.923,,
10,5,0,keypoint,-10.2282,-3.25708,32.0225,VID_20220324_104640_F0.png,469,389,0.0,0.0,0.0,472.808,390.094,3.96243,518.513,403.675,,
11,5,1,keypoint,-10.2282,-3.25708,32.0225,VID_20220324_104640_F-1.png,492,474,0.0,0.0,0.0,495.291,474.819,3.39159,462.292,477.354,,
12,6,0,keypoint,-8.78537,-3.19139,33.4142,VID_20220324_104640_F0.png,557,398,0.0,0.0,0.0,559.566,398.983,2.74766,602.771,413.629,,
13,6,1,keypoint,-8.78537,-3.19139,33.4142,VID_20220324_104640_F-1.png,561,475,0.0,0.0,0.0,563.326,475.475,2.3739,530.483,477.777,,
14,7,0,keypoint,-8.73695,-5.30387,33.4145,VID_20220324_104640_F0.png,559,306,0.0,0.0,0.0,561.796,308.372,3.66663,601.09,330.631,,
